product_id,listing_id,market,price,sku,grade_code
c37e9a59-2855-4c3a-80cf-de233759979b,984904,fr-fr,797.00,,PLATINUM
c37e9a59-2855-4c3a-80cf-de233759979b,984903,fr-fr,822.00,,DIAMOND
c3623ce2-fec4-4d1a-99ac-b2ed3354000e,984902,fr-fr,300.00,,GOLD
c3623ce2-fec4-4d1a-99ac-b2ed3354000e,984901,fr-fr,469.00,,DIAMOND
c3623ce2-fec4-4d1a-99ac-b2ed3354000e,984900,fr-fr,524.00,,PLATINUM
c4937068-82d3-4f23-a7f7-6f627c89cce7,984899,fr-fr,400.00,,DIAMOND
c4937068-82d3-4f23-a7f7-6f627c89cce7,984898,fr-fr,383.00,,PLATINUM
c4937068-82d3-4f23-a7f7-6f627c89cce7,984897,fr-fr,120.00,,GOLD
c352dda2-c4e0-4bd7-b3e4-434356c13243,984896,fr-fr,522.00,,DIAMOND
c352dda2-c4e0-4bd7-b3e4-434356c13243,984894,fr-fr,467.00,,PLATINUM
c18f46e0-1591-41f4-859a-cbb648986eb9,984893,fr-fr,1307.00,,DIAMOND
c18f46e0-1591-41f4-859a-cbb648986eb9,984892,fr-fr,1259.00,,PLATINUM
c18f46e0-1591-41f4-859a-cbb648986eb9,984891,fr-fr,140.00,,GOLD
c2f42e65-7b4e-4237-a439-c38aeeb2a981,984890,fr-fr,434.00,,DIAMOND
c2f42e65-7b4e-4237-a439-c38aeeb2a981,984889,fr-fr,270.00,,GOLD
c2f42e65-7b4e-4237-a439-c38aeeb2a981,984888,fr-fr,426.00,,PLATINUM
c427b025-f2bb-4dc2-8a4f-6c7986c435c0,984887,fr-fr,566.00,,PLATINUM
c427b025-f2bb-4dc2-8a4f-6c7986c435c0,984886,fr-fr,586.00,,DIAMOND
c427b025-f2bb-4dc2-8a4f-6c7986c435c0,984885,fr-fr,250.00,,GOLD
c2d99b9c-d2cb-4e9e-b0fc-0724aa82f985,984884,fr-fr,897.00,,PLATINUM
c2d99b9c-d2cb-4e9e-b0fc-0724aa82f985,984882,fr-fr,909.00,,DIAMOND
c127e4b2-2b70-49f4-9e98-4e3b5dba764f,984881,fr-fr,897.00,,PLATINUM
c127e4b2-2b70-49f4-9e98-4e3b5dba764f,984879,fr-fr,909.00,,DIAMOND
bf0cbeda-0fd3-4660-97b5-680172ec9966,984877,fr-fr,531.00,,PLATINUM
bf0cbeda-0fd3-4660-97b5-680172ec9966,984876,fr-fr,567.00,,DIAMOND
bef10999-f304-4596-9792-1360cd5ff7fd,984875,fr-fr,442.00,,PLATINUM
bef10999-f304-4596-9792-1360cd5ff7fd,984874,fr-fr,290.00,,GOLD
bef10999-f304-4596-9792-1360cd5ff7fd,984873,fr-fr,482.00,,DIAMOND
c0374e30-3fe5-4e0d-b333-479943a6146c,984871,fr-fr,827.00,,PLATINUM
c0374e30-3fe5-4e0d-b333-479943a6146c,984870,fr-fr,859.00,,DIAMOND
c26b4b1a-035e-4316-8de8-6c43db88ba31,984869,fr-fr,538.00,,DIAMOND
c26b4b1a-035e-4316-8de8-6c43db88ba31,984868,fr-fr,501.00,,PLATINUM
beccf6ad-d8b5-4d9c-928a-97b18067c3af,984866,fr-fr,446.00,,DIAMOND
beccf6ad-d8b5-4d9c-928a-97b18067c3af,984865,fr-fr,436.00,,PLATINUM
beccf6ad-d8b5-4d9c-928a-97b18067c3af,984864,fr-fr,252.00,,GOLD
c25a9aa9-32ba-442b-89f8-98c56c5bcbd9,984863,fr-fr,783.00,,DIAMOND
c25a9aa9-32ba-442b-89f8-98c56c5bcbd9,984862,fr-fr,300.00,,GOLD
c25a9aa9-32ba-442b-89f8-98c56c5bcbd9,984861,fr-fr,705.00,,PLATINUM
bec23597-1599-40c8-a11f-86089c516eec,984860,fr-fr,1507.00,,PLATINUM
bec23597-1599-40c8-a11f-86089c516eec,984859,fr-fr,500.00,,GOLD
bec23597-1599-40c8-a11f-86089c516eec,984858,fr-fr,1606.00,,DIAMOND
bf80db6f-d425-4cfb-a85f-aa7c3f6b28b1,984857,fr-fr,371.00,,PLATINUM
bf80db6f-d425-4cfb-a85f-aa7c3f6b28b1,984856,fr-fr,392.00,,DIAMOND
bf80db6f-d425-4cfb-a85f-aa7c3f6b28b1,984855,fr-fr,301.00,,GOLD
c1f6f9b5-1a85-46b3-bed7-d3bc03247736,984854,fr-fr,492.00,,PLATINUM
c1f6f9b5-1a85-46b3-bed7-d3bc03247736,984852,fr-fr,517.00,,DIAMOND
c1e84a93-ad86-4da9-920c-d7e0e44958a1,984851,fr-fr,667.00,,DIAMOND
c1e84a93-ad86-4da9-920c-d7e0e44958a1,984849,fr-fr,657.00,,PLATINUM
be64fdaa-04be-47fb-9981-42e3639d3644,984848,fr-fr,400.00,,PLATINUM
be64fdaa-04be-47fb-9981-42e3639d3644,984847,fr-fr,446.00,,DIAMOND
c1d349cc-9c06-439b-a1a9-8bf290f57933,984845,fr-fr,909.00,,DIAMOND
c1d349cc-9c06-439b-a1a9-8bf290f57933,984844,fr-fr,897.00,,PLATINUM
c1d349cc-9c06-439b-a1a9-8bf290f57933,984843,fr-fr,350.00,,GOLD
be630e80-d923-4b43-92ce-ca211c4c0b78,984842,fr-fr,506.00,,DIAMOND
be630e80-d923-4b43-92ce-ca211c4c0b78,984841,fr-fr,250.00,,GOLD
be630e80-d923-4b43-92ce-ca211c4c0b78,984840,fr-fr,496.00,,PLATINUM
c1bc6044-ac3e-4be8-999a-0801a8d0ff60,984839,fr-fr,665.00,,PLATINUM
c1bc6044-ac3e-4be8-999a-0801a8d0ff60,984838,fr-fr,677.00,,DIAMOND
bf3956a7-f178-46d4-9089-e5cf0fd83559,984836,fr-fr,543.00,,DIAMOND
bf3956a7-f178-46d4-9089-e5cf0fd83559,984835,fr-fr,300.00,,GOLD
bf3956a7-f178-46d4-9089-e5cf0fd83559,984834,fr-fr,490.00,,PLATINUM
be52ad7e-c76b-4efe-b92e-604c78fbd29f,984833,fr-fr,567.00,,DIAMOND
be52ad7e-c76b-4efe-b92e-604c78fbd29f,984831,fr-fr,539.00,,PLATINUM
be36de30-7865-40e6-b744-ee477e17d5d2,984830,fr-fr,766.00,,PLATINUM
be36de30-7865-40e6-b744-ee477e17d5d2,984829,fr-fr,350.00,,GOLD
be36de30-7865-40e6-b744-ee477e17d5d2,984828,fr-fr,783.00,,DIAMOND
bdc1fba0-41fe-40c8-a6a8-85bf012f0d31,984827,fr-fr,566.00,,PLATINUM
bdc1fba0-41fe-40c8-a6a8-85bf012f0d31,984826,fr-fr,596.00,,DIAMOND
bdae75c6-5b6b-4239-88a1-dcdfebcc2e9d,984824,fr-fr,366.00,,DIAMOND
bdae75c6-5b6b-4239-88a1-dcdfebcc2e9d,984823,fr-fr,235.00,,GOLD
bdae75c6-5b6b-4239-88a1-dcdfebcc2e9d,984822,fr-fr,343.00,,PLATINUM
be08c787-7346-4297-8c54-03080c7e9afb,984821,fr-fr,500.00,,GOLD
be08c787-7346-4297-8c54-03080c7e9afb,984820,fr-fr,1707.00,,DIAMOND
be08c787-7346-4297-8c54-03080c7e9afb,984819,fr-fr,1608.00,,PLATINUM
bc6be208-23cc-4f9e-9894-d856c571eb9e,984818,fr-fr,250.00,,GOLD
bc6be208-23cc-4f9e-9894-d856c571eb9e,984817,fr-fr,409.00,,PLATINUM
bc6be208-23cc-4f9e-9894-d856c571eb9e,984816,fr-fr,451.00,,DIAMOND
bd77702e-597b-4a3c-85f3-b8a97dbf12dc,984814,fr-fr,518.00,,DIAMOND
bd77702e-597b-4a3c-85f3-b8a97dbf12dc,984813,fr-fr,480.00,,PLATINUM
bc64817a-4b1d-436f-a8fc-d67ccdc2d692,984812,fr-fr,1012.00,,DIAMOND
bc64817a-4b1d-436f-a8fc-d67ccdc2d692,984811,fr-fr,958.00,,PLATINUM
bc64817a-4b1d-436f-a8fc-d67ccdc2d692,984810,fr-fr,500.00,,GOLD
bdf80a90-57e8-4628-9459-6f2e2723f1c9,984809,fr-fr,250.00,,GOLD
bdf80a90-57e8-4628-9459-6f2e2723f1c9,984808,fr-fr,382.00,,DIAMOND
bdf80a90-57e8-4628-9459-6f2e2723f1c9,984807,fr-fr,350.00,,PLATINUM
bc3bb2f3-65e6-4827-972d-85d63bcf465c,984806,fr-fr,493.00,,DIAMOND
bc3bb2f3-65e6-4827-972d-85d63bcf465c,984805,fr-fr,453.00,,PLATINUM
bb095c49-e370-4e66-a0e2-97e44ba28a05,984803,fr-fr,568.00,,PLATINUM
bb095c49-e370-4e66-a0e2-97e44ba28a05,984802,fr-fr,597.00,,DIAMOND
bc27a466-9e6d-4532-866b-32692db24075,984800,fr-fr,324.00,,PLATINUM
bc27a466-9e6d-4532-866b-32692db24075,984799,fr-fr,357.00,,DIAMOND
bc27a466-9e6d-4532-866b-32692db24075,984798,fr-fr,250.00,,GOLD
bd3833fd-92d0-46c1-ba3d-8f781b49d99a,984797,fr-fr,1000.00,,PLATINUM
bd3833fd-92d0-46c1-ba3d-8f781b49d99a,984796,fr-fr,1062.00,,DIAMOND
bd3833fd-92d0-46c1-ba3d-8f781b49d99a,984795,fr-fr,502.00,,GOLD
bb0081c8-b38b-4203-a210-bed251e91f5f,984794,fr-fr,522.00,,DIAMOND
bb0081c8-b38b-4203-a210-bed251e91f5f,984793,fr-fr,470.00,,PLATINUM
bbfd3e48-11ca-4316-9dc2-676d979cb329,984791,fr-fr,1059.00,,PLATINUM
bbfd3e48-11ca-4316-9dc2-676d979cb329,984790,fr-fr,500.00,,GOLD
bbfd3e48-11ca-4316-9dc2-676d979cb329,984789,fr-fr,1112.00,,DIAMOND
bced3c26-df6f-4241-9b1b-dbb62df7d134,984788,fr-fr,486.00,,DIAMOND
bced3c26-df6f-4241-9b1b-dbb62df7d134,984786,fr-fr,461.00,,PLATINUM
b9f543d4-1676-4019-b72c-5d8beb8bda0d,984785,fr-fr,522.00,,DIAMOND
b9f543d4-1676-4019-b72c-5d8beb8bda0d,984783,fr-fr,477.00,,PLATINUM
b8c07dd7-6dd8-4bde-8efd-98e2db5bc21e,984782,fr-fr,796.00,,PLATINUM
b8c07dd7-6dd8-4bde-8efd-98e2db5bc21e,984780,fr-fr,821.00,,DIAMOND
b8a66621-8c0d-446e-9a05-962eb1b4f1cb,984779,fr-fr,1203.00,,DIAMOND
b8a66621-8c0d-446e-9a05-962eb1b4f1cb,984778,fr-fr,1278.00,,PLATINUM
b8a66621-8c0d-446e-9a05-962eb1b4f1cb,984777,fr-fr,140.00,,GOLD
b9ba5737-3672-436a-b566-0c7d7f05c91f,984776,fr-fr,518.00,,PLATINUM
b9ba5737-3672-436a-b566-0c7d7f05c91f,984774,fr-fr,566.00,,DIAMOND
ba43c41f-6121-40d3-b7f8-2cf3ce49a05e,984773,fr-fr,240.00,,PLATINUM
ba43c41f-6121-40d3-b7f8-2cf3ce49a05e,984771,fr-fr,265.00,,DIAMOND
b970bb95-5e79-4d03-9f9c-6dc336e92a15,984770,fr-fr,385.00,,DIAMOND
b970bb95-5e79-4d03-9f9c-6dc336e92a15,984769,fr-fr,298.00,,GOLD
b970bb95-5e79-4d03-9f9c-6dc336e92a15,984768,fr-fr,381.00,,PLATINUM
b876b14f-d95f-4e0a-aa5c-827bffe301d3,984767,fr-fr,548.00,,DIAMOND
b876b14f-d95f-4e0a-aa5c-827bffe301d3,984765,fr-fr,498.00,,PLATINUM
b96af573-0815-4608-be4f-df934240b59f,984764,fr-fr,496.00,,PLATINUM
b96af573-0815-4608-be4f-df934240b59f,984762,fr-fr,506.00,,DIAMOND
b85c0b57-aa4e-4fe8-b196-af7d031646f8,984761,fr-fr,250.00,,GOLD
b85c0b57-aa4e-4fe8-b196-af7d031646f8,984760,fr-fr,538.00,,DIAMOND
b85c0b57-aa4e-4fe8-b196-af7d031646f8,984759,fr-fr,501.00,,PLATINUM
b854c840-850a-46e3-93a2-ed18aab42fcb,984758,fr-fr,446.00,,DIAMOND
b854c840-850a-46e3-93a2-ed18aab42fcb,984756,fr-fr,417.00,,PLATINUM
ba253f20-6bf1-44d6-ac21-cf93c96e8141,984755,fr-fr,1858.00,,PLATINUM
ba253f20-6bf1-44d6-ac21-cf93c96e8141,984754,fr-fr,500.00,,GOLD
ba253f20-6bf1-44d6-ac21-cf93c96e8141,984753,fr-fr,1907.00,,DIAMOND
b8422657-e6bb-47ea-85b3-3921812fc4de,984752,fr-fr,467.00,,PLATINUM
b8422657-e6bb-47ea-85b3-3921812fc4de,984751,fr-fr,493.00,,DIAMOND
b8eb9a07-8114-4beb-8613-2294d0256114,984749,fr-fr,429.00,,DIAMOND
b8eb9a07-8114-4beb-8613-2294d0256114,984747,fr-fr,394.00,,PLATINUM
b7ff3b0c-fcef-4a2e-b8d8-7c4915c99bf5,984746,fr-fr,526.00,,PLATINUM
b7ff3b0c-fcef-4a2e-b8d8-7c4915c99bf5,984745,fr-fr,190.00,,GOLD
b7ff3b0c-fcef-4a2e-b8d8-7c4915c99bf5,984744,fr-fr,556.00,,DIAMOND
b8e8dbc9-e296-4a46-9c94-c41e0ece7dcf,984743,fr-fr,500.00,,GOLD
b8e8dbc9-e296-4a46-9c94-c41e0ece7dcf,984742,fr-fr,1507.00,,DIAMOND
b8e8dbc9-e296-4a46-9c94-c41e0ece7dcf,984741,fr-fr,1458.00,,PLATINUM
b7789fc4-e958-474a-91a3-fe1aeab83710,984740,fr-fr,1036.00,,DIAMOND
b7789fc4-e958-474a-91a3-fe1aeab83710,984739,fr-fr,140.00,,GOLD
b7789fc4-e958-474a-91a3-fe1aeab83710,984738,fr-fr,956.00,,PLATINUM
b7fdae11-66d4-4caa-b4aa-16beb07e4e04,984737,fr-fr,503.00,,DIAMOND
b7fdae11-66d4-4caa-b4aa-16beb07e4e04,984736,fr-fr,200.00,,GOLD
b7fdae11-66d4-4caa-b4aa-16beb07e4e04,984735,fr-fr,557.00,,PLATINUM
b8d41072-7921-4d0d-8256-b17fbe0d1795,984734,fr-fr,399.00,,DIAMOND
b8d41072-7921-4d0d-8256-b17fbe0d1795,984733,fr-fr,200.00,,GOLD
b8d41072-7921-4d0d-8256-b17fbe0d1795,984732,fr-fr,379.00,,PLATINUM
b72b73d4-d914-414d-97de-6a7c2716f7f6,984731,fr-fr,483.00,,PLATINUM
b72b73d4-d914-414d-97de-6a7c2716f7f6,984730,fr-fr,300.00,,GOLD
b72b73d4-d914-414d-97de-6a7c2716f7f6,984729,fr-fr,513.00,,DIAMOND
b7f211fa-c8aa-4a15-bbad-c642c28d075f,984728,fr-fr,1907.00,,DIAMOND
b7f211fa-c8aa-4a15-bbad-c642c28d075f,984727,fr-fr,140.00,,GOLD
b7f211fa-c8aa-4a15-bbad-c642c28d075f,984726,fr-fr,1858.00,,PLATINUM
b71fd1ba-0d9d-424e-92c3-721a7a5e8751,984725,fr-fr,538.00,,DIAMOND
b71fd1ba-0d9d-424e-92c3-721a7a5e8751,984724,fr-fr,488.00,,PLATINUM
b714c3a4-fa60-42ba-a021-6cc8b92f2be6,984722,fr-fr,385.00,,PLATINUM
b714c3a4-fa60-42ba-a021-6cc8b92f2be6,984721,fr-fr,200.00,,GOLD
b714c3a4-fa60-42ba-a021-6cc8b92f2be6,984720,fr-fr,429.00,,DIAMOND
b6f38fc4-e91c-4445-a1f0-591ed8b3b8eb,984719,fr-fr,586.00,,DIAMOND
b6f38fc4-e91c-4445-a1f0-591ed8b3b8eb,984718,fr-fr,526.00,,PLATINUM
b6f38fc4-e91c-4445-a1f0-591ed8b3b8eb,984717,fr-fr,190.00,,GOLD
b5ce6e51-7cd2-41b6-a997-2f5e0121d306,984716,fr-fr,664.00,,PLATINUM
b5ce6e51-7cd2-41b6-a997-2f5e0121d306,984714,fr-fr,677.00,,DIAMOND
b67313fe-de26-4ffd-83a7-115496a0eb9c,984713,fr-fr,565.00,,PLATINUM
b67313fe-de26-4ffd-83a7-115496a0eb9c,984711,fr-fr,603.00,,DIAMOND
b59bf2f6-23a7-478f-85d1-4db937b6755b,984710,fr-fr,519.00,,PLATINUM
b59bf2f6-23a7-478f-85d1-4db937b6755b,984709,fr-fr,250.00,,GOLD
b59bf2f6-23a7-478f-85d1-4db937b6755b,984708,fr-fr,517.00,,DIAMOND
b62c456a-e08b-44f3-aeff-14e3f26f8b34,984707,fr-fr,496.00,,PLATINUM
b62c456a-e08b-44f3-aeff-14e3f26f8b34,984706,fr-fr,200.00,,GOLD
b62c456a-e08b-44f3-aeff-14e3f26f8b34,984705,fr-fr,506.00,,DIAMOND
b54382cb-e11d-486f-8ecb-4e7f9c07131f,984704,fr-fr,1122.00,,PLATINUM
b54382cb-e11d-486f-8ecb-4e7f9c07131f,984703,fr-fr,140.00,,GOLD
b54382cb-e11d-486f-8ecb-4e7f9c07131f,984702,fr-fr,1208.00,,DIAMOND
b4abdb2f-6a48-4196-a3ca-1561f7a40cb5,984700,fr-fr,511.00,,PLATINUM
b4abdb2f-6a48-4196-a3ca-1561f7a40cb5,984699,fr-fr,547.00,,DIAMOND
b4a3c408-b807-4af8-8a3c-fa1d67bf4aac,984698,fr-fr,445.00,,PLATINUM
b4a3c408-b807-4af8-8a3c-fa1d67bf4aac,984697,fr-fr,250.00,,GOLD
b4a3c408-b807-4af8-8a3c-fa1d67bf4aac,984696,fr-fr,445.00,,DIAMOND
b4989db8-7b99-4f01-936f-dde0d067a138,984695,fr-fr,336.00,,PLATINUM
b4989db8-7b99-4f01-936f-dde0d067a138,984694,fr-fr,200.00,,GOLD
b4989db8-7b99-4f01-936f-dde0d067a138,984693,fr-fr,336.00,,DIAMOND
aee54e77-7f9c-4ea9-93b4-971eb4894efe,984691,fr-fr,496.00,,PLATINUM
aee54e77-7f9c-4ea9-93b4-971eb4894efe,984690,fr-fr,506.00,,DIAMOND
aeb19a8b-17f5-42b5-af3e-e98bfda197db,984689,fr-fr,466.00,,PLATINUM
aeb19a8b-17f5-42b5-af3e-e98bfda197db,984688,fr-fr,250.00,,GOLD
aeb19a8b-17f5-42b5-af3e-e98bfda197db,984687,fr-fr,486.00,,DIAMOND
b302df77-43a8-4872-9b6d-3bb546cd207a,984686,fr-fr,857.00,,DIAMOND
b302df77-43a8-4872-9b6d-3bb546cd207a,984685,fr-fr,826.00,,PLATINUM
b302df77-43a8-4872-9b6d-3bb546cd207a,984684,fr-fr,350.00,,GOLD
b3d086e6-fa96-4c0e-8505-7075a2d79f54,984683,fr-fr,600.00,,GOLD
b3d086e6-fa96-4c0e-8505-7075a2d79f54,984682,fr-fr,820.00,,DIAMOND
b3d086e6-fa96-4c0e-8505-7075a2d79f54,984681,fr-fr,780.00,,PLATINUM
b23714fc-6fba-495c-86a1-852fe3ae0f74,984679,fr-fr,417.00,,PLATINUM
b23714fc-6fba-495c-86a1-852fe3ae0f74,984678,fr-fr,450.00,,DIAMOND
b2e06526-c4d5-475b-8fd7-87e8077f01db,984677,fr-fr,742.00,,DIAMOND
b2e06526-c4d5-475b-8fd7-87e8077f01db,984676,fr-fr,664.00,,PLATINUM
b38c0ed6-55db-43ec-b695-e0dbfcc882af,984674,fr-fr,906.00,,PLATINUM
b38c0ed6-55db-43ec-b695-e0dbfcc882af,984672,fr-fr,927.00,,DIAMOND
b20997e9-e2a3-4cf8-bce7-6c253c2d84ba,984671,fr-fr,493.00,,DIAMOND
b20997e9-e2a3-4cf8-bce7-6c253c2d84ba,984669,fr-fr,467.00,,PLATINUM
aea6c0c3-8458-48d0-9ed3-fce136d239bf,984667,fr-fr,516.00,,PLATINUM
aea6c0c3-8458-48d0-9ed3-fce136d239bf,984666,fr-fr,536.00,,DIAMOND
b2cc3122-30ea-4bf8-84ea-19114848226b,984665,fr-fr,399.00,,PLATINUM
b2cc3122-30ea-4bf8-84ea-19114848226b,984663,fr-fr,439.00,,DIAMOND
b1add58c-66b0-4850-ae74-8c920d1e3f8d,984662,fr-fr,140.00,,GOLD
b1add58c-66b0-4850-ae74-8c920d1e3f8d,984661,fr-fr,1558.00,,PLATINUM
b1add58c-66b0-4850-ae74-8c920d1e3f8d,984660,fr-fr,1607.00,,DIAMOND
b08c631c-abd8-4b4c-ab3e-54f6ae420d24,984658,fr-fr,447.00,,PLATINUM
b08c631c-abd8-4b4c-ab3e-54f6ae420d24,984657,fr-fr,484.00,,DIAMOND
b08028d0-9024-4a50-98a3-23c31bd17f1a,984656,fr-fr,517.00,,DIAMOND
b08028d0-9024-4a50-98a3-23c31bd17f1a,984654,fr-fr,496.00,,PLATINUM
b2a7fef2-a267-4eca-a218-dbf1673dbd24,984652,fr-fr,389.00,,PLATINUM
b2a7fef2-a267-4eca-a218-dbf1673dbd24,984651,fr-fr,420.00,,DIAMOND
b19cbfa9-1b07-47b1-bade-78a2d563381d,984650,fr-fr,1607.00,,DIAMOND
b19cbfa9-1b07-47b1-bade-78a2d563381d,984649,fr-fr,1508.00,,PLATINUM
b19cbfa9-1b07-47b1-bade-78a2d563381d,984648,fr-fr,140.00,,GOLD
ae7e2d41-0cd1-4d7b-87f5-3fdd8115a2eb,984647,fr-fr,536.00,,DIAMOND
ae7e2d41-0cd1-4d7b-87f5-3fdd8115a2eb,984645,fr-fr,506.00,,PLATINUM
b05f7d9b-54d7-48b4-bda7-2005cddd10a3,984644,fr-fr,497.00,,DIAMOND
b05f7d9b-54d7-48b4-bda7-2005cddd10a3,984642,fr-fr,486.00,,PLATINUM
ae5f2d77-65af-40ea-b295-1156ef0bbf32,984641,fr-fr,300.00,,GOLD
ae5f2d77-65af-40ea-b295-1156ef0bbf32,984640,fr-fr,587.00,,DIAMOND
ae5f2d77-65af-40ea-b295-1156ef0bbf32,984639,fr-fr,526.00,,PLATINUM
ada17116-bcdd-4308-843c-2671e4092365,984638,fr-fr,728.00,,DIAMOND
ada17116-bcdd-4308-843c-2671e4092365,984637,fr-fr,609.00,,PLATINUM
ada17116-bcdd-4308-843c-2671e4092365,984636,fr-fr,150.00,,GOLD
ad98676f-6873-4f25-b968-5ba4f0815ae5,984635,fr-fr,879.00,,PLATINUM
ad98676f-6873-4f25-b968-5ba4f0815ae5,984634,fr-fr,140.00,,GOLD
ad98676f-6873-4f25-b968-5ba4f0815ae5,984633,fr-fr,932.00,,DIAMOND
ad8726dc-0a2f-4742-acff-2da9cc02e5bd,984632,fr-fr,140.00,,GOLD
ad8726dc-0a2f-4742-acff-2da9cc02e5bd,984631,fr-fr,1008.00,,DIAMOND
ad8726dc-0a2f-4742-acff-2da9cc02e5bd,984630,fr-fr,998.00,,PLATINUM
ae494db5-eeca-42a0-9373-4fb4833fd58c,984629,fr-fr,343.00,,DIAMOND
ae494db5-eeca-42a0-9373-4fb4833fd58c,984628,fr-fr,200.00,,GOLD
ae494db5-eeca-42a0-9373-4fb4833fd58c,984627,fr-fr,328.00,,PLATINUM
b11661a0-e14f-4ce9-854d-d46ea3e7a853,984626,fr-fr,1278.00,,PLATINUM
b11661a0-e14f-4ce9-854d-d46ea3e7a853,984625,fr-fr,140.00,,GOLD
b11661a0-e14f-4ce9-854d-d46ea3e7a853,984624,fr-fr,1203.00,,DIAMOND
ae377e54-6c47-4c78-b0c1-3c57117ce9ec,984623,fr-fr,250.00,,GOLD
ae377e54-6c47-4c78-b0c1-3c57117ce9ec,984622,fr-fr,517.00,,PLATINUM
ae377e54-6c47-4c78-b0c1-3c57117ce9ec,984621,fr-fr,567.00,,DIAMOND
ad78aa50-88b3-4c35-bf8b-c4bb324d09c5,984620,fr-fr,343.00,,DIAMOND
ad78aa50-88b3-4c35-bf8b-c4bb324d09c5,984619,fr-fr,377.00,,PLATINUM
ad78aa50-88b3-4c35-bf8b-c4bb324d09c5,984618,fr-fr,300.00,,GOLD
ad43202f-69a1-4bab-8c43-fe1c2133bf1b,984617,fr-fr,389.00,,DIAMOND
ad43202f-69a1-4bab-8c43-fe1c2133bf1b,984615,fr-fr,386.00,,PLATINUM
b24ace45-5504-43ff-86bc-96d86ba5e0b0,984613,fr-fr,587.00,,DIAMOND
b24ace45-5504-43ff-86bc-96d86ba5e0b0,984612,fr-fr,526.00,,PLATINUM
b0d92d5d-da69-4a58-a728-8073c2803d36,984611,fr-fr,537.00,,DIAMOND
b0d92d5d-da69-4a58-a728-8073c2803d36,984610,fr-fr,300.00,,GOLD
b0d92d5d-da69-4a58-a728-8073c2803d36,984609,fr-fr,502.00,,PLATINUM
b2460f50-5d58-469f-a502-8747167a11bb,984608,fr-fr,1069.00,,PLATINUM
b2460f50-5d58-469f-a502-8747167a11bb,984607,fr-fr,140.00,,GOLD
b2460f50-5d58-469f-a502-8747167a11bb,984606,fr-fr,1106.00,,DIAMOND
afb884a5-49ae-4bee-a6c6-0c42141ee39c,984605,fr-fr,1037.00,,DIAMOND
afb884a5-49ae-4bee-a6c6-0c42141ee39c,984604,fr-fr,755.00,,GOLD
afb884a5-49ae-4bee-a6c6-0c42141ee39c,984603,fr-fr,1011.00,,PLATINUM
afa0bb3a-8f9c-4300-b9f1-c470db982806,984602,fr-fr,482.00,,PLATINUM
afa0bb3a-8f9c-4300-b9f1-c470db982806,984601,fr-fr,250.00,,GOLD
afa0bb3a-8f9c-4300-b9f1-c470db982806,984600,fr-fr,532.00,,DIAMOND
accd7db7-a1f6-4fbe-bcd6-f956d991ef4f,984599,fr-fr,457.00,,DIAMOND
accd7db7-a1f6-4fbe-bcd6-f956d991ef4f,984598,fr-fr,459.00,,PLATINUM
accd7db7-a1f6-4fbe-bcd6-f956d991ef4f,984597,fr-fr,120.00,,GOLD
acbdf02e-bfdb-46f6-b5d6-bc581f419af6,984596,fr-fr,1357.00,,PLATINUM
acbdf02e-bfdb-46f6-b5d6-bc581f419af6,984595,fr-fr,140.00,,GOLD
acbdf02e-bfdb-46f6-b5d6-bc581f419af6,984594,fr-fr,1406.00,,DIAMOND
aca48310-1c92-4874-abcf-cfb3f2caf6c5,984592,fr-fr,677.00,,DIAMOND
aca48310-1c92-4874-abcf-cfb3f2caf6c5,984591,fr-fr,657.00,,PLATINUM
af42f315-9e8c-4f6e-a5dd-4b24caf574a5,984590,fr-fr,326.00,,PLATINUM
af42f315-9e8c-4f6e-a5dd-4b24caf574a5,984589,fr-fr,303.00,,DIAMOND
ac91ce42-fa93-45cb-9129-5692dac3b370,984587,fr-fr,878.00,,DIAMOND
ac91ce42-fa93-45cb-9129-5692dac3b370,984586,fr-fr,845.00,,PLATINUM
ac91ce42-fa93-45cb-9129-5692dac3b370,984585,fr-fr,150.00,,GOLD
ac637c81-93a4-46c8-9e8a-cdaa75e94d6f,984584,fr-fr,684.00,,PLATINUM
ac637c81-93a4-46c8-9e8a-cdaa75e94d6f,984583,fr-fr,250.00,,GOLD
ac637c81-93a4-46c8-9e8a-cdaa75e94d6f,984582,fr-fr,763.00,,DIAMOND
ac543f6c-c145-4193-b76f-0ab7b42f38d8,984581,fr-fr,264.00,,PLATINUM
ac543f6c-c145-4193-b76f-0ab7b42f38d8,984579,fr-fr,290.00,,DIAMOND
ac53a352-7ea7-4c1e-842d-3526471c3d7f,984578,fr-fr,303.00,,DIAMOND
ac53a352-7ea7-4c1e-842d-3526471c3d7f,984576,fr-fr,326.00,,PLATINUM
ac3dd153-51ce-4657-afe5-a07f47570558,984575,fr-fr,346.00,,DIAMOND
ac3dd153-51ce-4657-afe5-a07f47570558,984574,fr-fr,150.00,,GOLD
ac3dd153-51ce-4657-afe5-a07f47570558,984573,fr-fr,327.00,,PLATINUM
abe29073-e28d-477b-9f39-018f18524ed2,984572,fr-fr,898.00,,PLATINUM
abe29073-e28d-477b-9f39-018f18524ed2,984571,fr-fr,400.00,,GOLD
abe29073-e28d-477b-9f39-018f18524ed2,984570,fr-fr,1021.00,,DIAMOND
abddb76a-56b9-422f-842d-e5ce8fdc7ad2,984569,fr-fr,436.00,,DIAMOND
